"","","","","","",""
"","","","","","",""
"LSOA code (2021)","LSOA name (2021)","Health Deprivation and Disability rank - England","Health Deprivation and Disability decile - England","Health Deprivation and Disability rank rebased for London","Health Deprivation and Disability decile rebased for London","Health Deprivation and Disability quintile rebased for London"
"E01003245","Lewisham 001B","7549","3","372","1","1"
"E01002297","Havering 004D","7551","3","373","1","1"
"E01003338","Lewisham 006A","7557","3","374","1","1"
"E01001437","Enfield 014A","7567","3","375","1","1"
"E01000951","Camden 023E","7571","3","376","1","1"
"E01035695","Tower Hamlets 024H","7575","3","377","1","1"
"E01001899","Hammersmith and Fulham 013D","7581","3","378","1","1"
"E01002282","Havering 004B","7587","3","379","1","1"
"E01002054","Haringey 032B","7596","3","380","1","1"
"E01001250","Ealing 028B","7627","3","381","1","1"
"E01002089","Haringey 013D","7636","3","382","1","1"
"E01001947","Hammersmith and Fulham 021A","7638","3","383","1","1"
"E01003065","Lambeth 031A","7647","3","384","1","1"
"E01002760","Islington 002E","7650","3","385","1","1"
"E01004324","Tower Hamlets 017C","7653","3","386","1","1"
"E01002686","Hounslow 006E","7662","3","387","1","1"
"E01003514","Newham 036C","7669","3","388","1","1"
"E01004256","Tower Hamlets 024C","7672","3","389","1","1"
"E01001802","Hackney 003B","7677","3","390","1","1"
"E01004420","Waltham Forest 020C","7686","3","391","1","1"
"E01002708","Islington 015A","7688","3","392","1","1"
"E01001660","Greenwich 029D","7689","3","393","1","1"
"E01004257","Tower Hamlets 024D","7692","3","394","1","1"
"E01033712","Hackney 023G","7697","3","395","1","1"
"E01000729","Bromley 014A","7701","3","396","1","1"
"E01001562","Enfield 037D","7704","3","397","1","1"
"E01001735","Hackney 019D","7708","3","398","1","1"
"E01003185","Lambeth 007C","7714","3","399","1","1"
"E01000739","Bromley 014E","7724","3","400","1","1"
"E01004290","Tower Hamlets 016D","7736","3","401","1","1"
"E01032782","Tower Hamlets 033D","7760","3","402","1","1"
"E01003977","Southwark 010A","7762","3","403","1","1"
"E01004528","Wandsworth 035D","7764","3","404","1","1"
"E01003506","Newham 034D","7773","3","405","1","1"
"E01003237","Lewisham 037B","7782","3","406","1","1"
"E01003151","Lambeth 026E","7791","3","407","1","1"
"E01032575","Haringey 037D","7793","3","408","1","1"
"E01032583","Southwark 034D","7796","3","409","1","1"
"E01004272","Tower Hamlets 014D","7797","3","410","1","1"
"E01004226","Tower Hamlets 001D","7810","3","411","1","1"
"E01004037","Southwark 010B","7812","3","412","1","1"
"E01000900","Camden 012A","7823","3","413","1","1"
"E01003528","Newham 005A","7839","3","414","1","1"
"E01000922","Camden 007E","7843","3","415","1","1"
"E01001650","Greenwich 019B","7847","3","416","1","1"
"E01003246","Lewisham 002A","7850","3","417","1","1"
"E01034046","Hounslow 031B","7852","3","418","1","1"
"E01004744","Westminster 020D","7853","3","419","1","1"
"E01004222","Tower Hamlets 001A","7861","3","420","1","1"
"E01004068","Southwark 026E","7863","3","421","1","1"
"E01001814","Hackney 001C","7865","3","422","1","1"
"E01001013","Croydon 020B","7868","3","423","1","1"
"E01001833","Hackney 014D","7872","3","424","1","1"
"E01000798","Bromley 009D","7886","3","425","1","1"
"E01002082","Haringey 013A","7887","3","426","1","1"
"E01001790","Hackney 013D","7890","3","427","1","1"
"E01001461","Enfield 027D","7898","3","428","1","1"
"E01002709","Islington 019C","7901","3","429","1","1"
"E01001196","Ealing 015A","7916","3","430","1","1"
"E01001696","Greenwich 011B","7928","3","431","1","1"
